rep,seed,sx2,trunc,lam_mean,lam_min,lam_max,meff_mean,cens
46,47969,0.027639775278573073,0,0.7231233878376436,0.5351925677896912,0.9910968314276972,20.22546669948195,0.42000000000000004
47,48969,0.03353816713844223,0,0.7673044002415331,0.5983628036564743,0.9687216781996794,21.09101584741523,0.4
48,49969,0.012973163103515022,0,0.5497329295602138,0.34086638177478096,0.8406175839582284,21.132450553581617,0.36
49,50969,0.030664497786634784,0,0.7528407753794936,0.581080843916278,0.8959312848849615,21.451300480633357,0.54
50,51969,0.03744877140377788,0,0.7861226312825569,0.6157865008276017,0.9904384266138551,19.953503973702833,0.33999999999999997
51,52969,0.027081707695946818,0,0.7165897816710884,0.526692451309349,0.9320612986795461,20.2584985947426,0.42000000000000004
52,53969,0.029186459433902284,0,0.7031005592600882,0.5414055156136272,0.9302234147613656,18.44625784423243,0.26
53,54969,0.02821513740816255,0,0.7252527334843609,0.5452115814045908,0.9798654705029674,20.505260242975254,0.4
54,55969,0.01997037433274839,0,0.66268061728047,0.446650968481038,0.9705428020386628,19.402006720652288,0.33999999999999997
55,56969,0.02370681687924243,0,0.6797018717268035,0.49406154002692915,0.965611518364934,19.466316621758118,0.4
56,57969,0.01520659843165657,0,0.5929226091961441,0.38861450953323734,0.8586784284261265,19.026308590081456,0.6
57,58969,0.018774551115125555,0,0.650104393179148,0.43001628600379443,0.8734775771331067,21.29106260799214,0.48
58,59969,0.01475576454936928,0,0.5998488923517977,0.3846169915007892,0.8775421781324461,22.84171251298756,0.48
59,60969,0.0444484362536388,0,0.8108460141926978,0.6489302376675837,0.983587629384623,19.14982848612107,0.45999999999999996
60,61969,0.023400349311371624,0,0.6871340085436332,0.4906373203017335,0.8962046892390744,18.29583006530131,0.42000000000000004
61,62969,0.018020655454948326,0,0.6292741893851496,0.43681731735021456,0.8509131055493158,21.996374976699588,0.48
62,63969,0.04271281668667787,0,0.7912521181777131,0.6565895377684553,0.9628231625717479,19.896381793536012,0.52
63,64969,0.020299988082052127,0,0.623595557643593,0.454351112334659,0.8621815637600403,19.18306150703605,0.5
64,65969,0.019329152746445043,0,0.6612044188727373,0.45311891180799785,0.9252838951469933,20.1888970985474,0.48
65,66969,0.020784935559713516,0,0.6396442020761353,0.46118473966777945,0.9155777150929724,17.369025531649303,0.45999999999999996
66,67969,0.03726627239356358,0,0.7788694326466116,0.6067231882746016,0.967833064912457,18.63953961156075,0.43999999999999995
67,68969,0.027609721142421106,0,0.7261694981897717,0.5289572573349958,0.9563163487232151,20.977365504533363,0.48
68,69969,0.020549137598437146,0,0.6503362079163237,0.4601108593773554,0.8984656180295908,18.74670825021308,0.43999999999999995
69,70969,0.03542027901069983,0,0.7750328210464743,0.5963443886173533,0.9783566556484841,21.417804421147615,0.43999999999999995
70,71969,0.03721724590396316,0,0.7870792115457503,0.6390503165537643,0.9749106786247781,20.55552485566291,0.45999999999999996
71,72969,0.02578255737471754,0,0.7052460652380925,0.5163854966297112,0.9327991915862939,20.582188271685755,0.52
72,73969,0.04415570225429899,0,0.8026244393895233,0.6402685863296937,0.9542934149896523,19.426915808828156,0.52
73,74969,0.03117158740327492,0,0.7510403842007127,0.5700109329496803,0.9100933156909268,21.711030959418746,0.45999999999999996
74,75969,0.03045938142763611,0,0.720346250556045,0.5714751159700323,0.9173389355442606,18.306796382113145,0.31999999999999995
75,76969,0.03345795550528946,0,0.7557865805825128,0.6051547689517833,0.9866730114205361,20.951001933528364,0.52
76,77969,0.03481952025170227,0,0.7681833823405059,0.593924923630053,0.9646791523128094,19.01637991803411,0.45999999999999996
77,78969,0.038970669664528564,0,0.7905148305174614,0.6137413834372885,0.9678030997304035,21.248606443891912,0.36
78,79969,0.028640825420380815,0,0.7100032744419874,0.5555030217140422,0.9387290896808733,19.113825064620027,0.5
79,80969,0.02815476644845589,0,0.7225418876466574,0.5352732134283811,0.9711822647590208,20.50650761559033,0.36
80,81969,0.026035223398608753,0,0.714480273134399,0.5275197950791866,0.9135381149740177,18.842765542849158,0.38
81,82969,0.027405232339288807,0,0.7037654918365274,0.5374338046654054,0.913716790357302,18.239453623222236,0.28
82,83969,0.029965354724767884,0,0.7421026067810128,0.5921614243674772,0.9788245767759445,20.61942270553401,0.54
83,84969,0.034777015745002485,0,0.7559685494013171,0.6097337860424686,0.9261633100828758,18.794168883499648,0.48
84,85969,0.02771134871750061,0,0.7220211805178058,0.5414548178475929,0.9435623530418606,20.045533808329175,0.48
85,86969,0.02143995049930033,0,0.6443200103052592,0.4678533699174037,0.9986222171880088,17.2233678015598,0.42000000000000004
86,87969,0.02493848789671741,0,0.7073557128445132,0.5120271703985546,0.9948746200490354,21.235291603626873,0.5
87,88969,0.023183043390568803,0,0.692303113910704,0.5130283640219485,0.9970987780596451,21.16968690698059,0.38
88,89969,0.02232215330686077,0,0.6684444991809244,0.4823534872400773,0.9949278988950019,19.867482379659453,0.5
89,90969,0.03876336450163333,0,0.7908307453867089,0.6170534483249409,0.9932657702546868,19.908901110358446,0.43999999999999995
90,91969,0.03742780999039875,0,0.7834891906152754,0.6114030806087101,0.951838732357633,20.6232925343529,0.38
91,92969,0.02103723215545685,0,0.6608015268120888,0.47745887638111234,0.9610048895626775,18.88647032603165,0.56
92,93969,0.02794008771898432,0,0.7257863268276895,0.5347020521889743,0.9911228140848828,19.774678116216702,0.4
93,94969,0.024495844243471003,0,0.6761997586326757,0.500318595706986,0.9735804990750374,18.25330935875342,0.30000000000000004
94,95969,0.03383607127219452,0,0.7669749533773361,0.5773961982737009,0.9844046490323821,20.016048860652596,0.52
95,96969,0.02380836866019486,0,0.6760113889430478,0.4976555418233326,0.9407253576913567,18.550764567478076,0.5
96,97969,0.026665613024854977,0,0.6893878708321178,0.5210058661161111,0.9720428686677168,17.667283900715802,0.48
97,98969,0.028903930928867463,0,0.7242830523209193,0.5460969552041174,0.9626605993276326,20.211233815767656,0.45999999999999996
98,99969,0.028718779272153355,0,0.7009394831857456,0.5387701994915579,0.9207085701692007,16.802327245827957,0.56
99,100969,0.030790221240478748,0,0.7305310768542845,0.5762976079429768,0.9314523516081734,19.605324332758336,0.45999999999999996
100,101969,0.029504220859543146,0,0.7383738886187095,0.5725982072570949,0.9830049917181718,20.294738169225706,0.45999999999999996
101,102969,0.025698963324615524,0,0.6929543019311215,0.5136444561240836,0.9411622071809534,17.49909028321617,0.38
102,103969,0.018138719577592645,0,0.6078826829951804,0.42587045231074927,0.990122716803642,18.503457689540237,0.38
103,104969,0.027796282955902835,0,0.7259843222614408,0.5264335578442524,0.9569144934925258,19.413714928574663,0.5800000000000001
104,105969,0.026866483224020438,0,0.7219498301103353,0.5329441982393118,0.9533565598985616,19.80865966331242,0.5
105,106969,0.025485550582737583,0,0.7013961538416694,0.5119233895772642,0.9384072284200251,19.094813109652158,0.31999999999999995
106,107969,0.023882829530956412,0,0.7104651781036728,0.49340310755741157,0.9392936095033564,22.762395001475728,0.54
107,108969,0.033974785520485835,0,0.7503531419434918,0.5913971637063565,0.9066225265736434,18.500144954635406,0.42000000000000004
108,109969,0.023805235778185142,0,0.6826196963005509,0.521522940165154,0.8510884372547287,18.548241124965788,0.36
109,110969,0.03149390429053614,0,0.7728255726201105,0.5777152175969471,0.9919022950544769,21.176308917021487,0.43999999999999995
110,111969,0.02063166429832538,0,0.6588646109763987,0.4784137605873523,0.9270097807044797,19.410619627071174,0.33999999999999997
111,112969,0.03856366659695065,0,0.7701982303440785,0.6104933678550577,0.974216242731339,17.892536253050856,0.52
112,113969,0.04486469055910865,0,0.8064010247502038,0.6555524519910148,0.9196181840601788,19.456098876341127,0.42000000000000004
113,114969,0.034776877869143914,0,0.7744484483146595,0.5948221816486529,0.9931284781004988,19.76977860429274,0.45999999999999996
114,115969,0.02985910323424224,0,0.733292035595484,0.5471506486566867,0.9836540194708091,19.14825576448551,0.48
115,116969,0.017000936223609885,0,0.5987741080362169,0.4146381586566193,0.909467363315525,18.629635910431638,0.42000000000000004
116,117969,0.02592913952182355,0,0.7192571632885244,0.538442639754229,0.9541473233376779,20.318699253504416,0.52
117,118969,0.034705953421974654,0,0.751281911710584,0.5816849559704713,0.996022536920039,18.68761744635109,0.48
118,119969,0.0364385466171535,0,0.7748649832505821,0.6050689561202567,0.9381758977152557,20.627306488605196,0.36
119,120969,0.02755073530100839,0,0.7162043586215084,0.5293007255950323,0.9408151905863613,20.13355695567857,0.45999999999999996
120,121969,0.0297946887425906,0,0.7285353442489937,0.557736634890587,0.8843224843023935,19.757398193995776,0.52
121,122969,0.011263845870778307,0,0.5023606205118873,0.33284179551075743,0.9401280927291339,18.28745351009945,0.43999999999999995
122,123969,0.022214282130519854,0,0.6778204266717286,0.4826223162087344,0.9008785369885763,19.92108570349774,0.45999999999999996
123,124969,0.021579089758691168,0,0.6628119890704568,0.48422407496673897,0.9685094527809078,19.018327377880887,0.42000000000000004
124,125969,0.04056860146661165,0,0.8112460399449607,0.6464214148343976,0.9981368054487016,20.826917193501313,0.36
125,126969,0.02318775304187285,0,0.7149599250710481,0.4848024857082703,0.8843752026171049,23.99822087683188,0.45999999999999996
126,127969,0.015199298915797155,0,0.5801528169566305,0.40133191740519364,0.922062331210289,19.78886167948459,0.45999999999999996
127,128969,0.025721118186140535,0,0.7205485257726528,0.5211583959484479,0.9636615087477678,20.510056792261686,0.38
128,129969,0.041145922551914106,0,0.7960103081997589,0.6304790953977824,0.9371525307837947,20.53405729387975,0.52
129,130969,0.03095775874008036,0,0.7461851441948362,0.5618804419695244,0.9728187571226612,19.07807142288574,0.42000000000000004
130,131969,0.03461485179295544,0,0.7766703748178948,0.6104757380801425,0.9463677705840763,22.1852506071168,0.52
131,132969,0.03145932513832378,0,0.7317946534687381,0.5756474491407146,0.9904986215793677,19.09353868037033,0.31999999999999995
132,133969,0.026026191547066167,0,0.7544792571861388,0.512043925705156,0.9303696992032544,23.23872719607729,0.56
133,134969,0.03733836998889424,0,0.7970890076219723,0.5986619485816397,0.9922491413742697,20.319944715029987,0.38
134,135969,0.04292418213089354,0,0.7991589143419979,0.6418024483185636,0.961802690630786,18.77067909396952,0.4
135,136969,0.027882209964156718,0,0.7176525428301694,0.5471363466081255,0.9139984035825524,20.565727238865914,0.38
136,137969,0.03899341448023584,0,0.7902888451088715,0.6322928258647196,0.9609354728786434,21.134777384921748,0.42000000000000004
137,138969,0.025424758615772584,0,0.6939134429717652,0.5061218144852395,0.9793091943159326,19.6094513932396,0.45999999999999996
138,139969,0.026072397737552884,0,0.6888848014241944,0.5225535932446832,0.8785323482043925,19.462565801173824,0.42000000000000004
139,140969,0.025612604368723438,0,0.7287000131351271,0.5053863607192349,0.9446437841987153,20.767149686114973,0.5
140,141969,0.031060210170591594,0,0.7309693961781831,0.5775634454823332,0.9139288210337159,19.51340777507409,0.42000000000000004
141,142969,0.016899458782804428,0,0.5966698207486929,0.40847393608324617,0.7769369881907735,20.390752769830584,0.31999999999999995
142,143969,0.034079046477577195,0,0.7606076462150813,0.5866364598348082,0.9429525517673824,18.42102090606955,0.42000000000000004
143,144969,0.03309195997389846,0,0.76517727957185,0.5964822203716436,0.9184539101441545,19.347154793685164,0.33999999999999997
144,145969,0.02178171144830689,0,0.6826201240422977,0.4775874324781713,0.9703025724520796,21.29456951955634,0.42000000000000004
145,146969,0.03232938135673445,0,0.7534939124869705,0.5923709982109301,0.9805468806922115,19.48632347262431,0.48
146,147969,0.03526221197922663,0,0.7529817500761515,0.5883547507443398,0.9530769949447104,19.056141911043017,0.45999999999999996
147,148969,0.028943138165764295,0,0.718784769447312,0.5457274109544363,0.9592248453387732,18.78967045343459,0.45999999999999996
148,149969,0.02994442169575645,0,0.7337575163979299,0.560912767824437,0.9518873935366108,21.665395984985807,0.52
149,150969,0.03187516902141287,0,0.7571861813488955,0.5698045941068679,0.9978490145081386,21.721899792563022,0.48
150,151969,0.027385898009157937,0,0.7213656834704179,0.5357041342832146,0.9616766094903859,19.65435858848399,0.52
151,152969,0.025585083927107705,0,0.7078882420398253,0.5262799751021089,0.9578862109543619,18.862990751055953,0.48
152,153969,0.02726870314598221,0,0.7089538654961103,0.5268364153415839,0.8855730223732127,17.617596672455203,0.5
153,154969,0.03637579632083786,0,0.7699772393096004,0.5981576452894167,0.937223706609113,18.710879337272146,0.43999999999999995
154,155969,0.01592390189796515,0,0.6110133877012746,0.3981743348989587,0.8630808118673295,21.52356790593472,0.4
155,156969,0.03398830513666698,0,0.7673506203277988,0.5788379384238523,0.9256406113562181,20.286613857424165,0.38
156,157969,0.02314899488508511,0,0.699348127883077,0.4994747429523681,0.8797931837600867,20.82226818707467,0.38
157,158969,0.019296053054327814,0,0.6349865420692618,0.4587139951583387,0.8748246024310092,18.494205751586687,0.30000000000000004
158,159969,0.03368357276498561,0,0.7657881421694678,0.5845996674531688,0.9772125615223529,20.64923736335246,0.48
159,160969,0.037675787570539576,0,0.7815723492854745,0.6468651772347578,0.9689684570178864,19.00980249764452,0.4
160,161969,0.03913620721751995,0,0.7913411354634289,0.6226609006236247,0.9724666187810617,19.761071739889868,0.48
161,162969,0.023669934915627112,0,0.6713450275801679,0.491817555484064,0.8917541570319413,19.726547722842078,0.36
162,163969,0.016941359285614566,0,0.6019380218893667,0.41055434306365723,0.874525106256035,18.387035656948658,0.42000000000000004
163,164969,0.02978998885616111,0,0.7280209950779541,0.5545051000844181,0.9462794119397268,18.08778020098279,0.42000000000000004
164,165969,0.030274812917700643,0,0.7188373361051811,0.5820115538784459,0.9828623510660892,17.698491663986175,0.36
165,166969,0.033249102378355655,0,0.7277765662453614,0.5912916043970349,0.9889848116697361,15.907734349264402,0.48
166,167969,0.04315627480124893,0,0.8100388836415074,0.6620874402045023,0.9571146211308682,18.984030915565004,0.38
167,168969,0.02606214623211669,0,0.6916373862210007,0.5167454014193746,0.9337589976740134,18.64552392656976,0.52
168,169969,0.01816409744437677,0,0.5936650273512614,0.447336075273308,0.8109932217540853,18.075860044509252,0.48
169,170969,0.018976816874098273,0,0.634475966351562,0.46131456149421757,0.8736821684297453,21.591830514381332,0.42000000000000004
170,171969,0.0281592861400147,0,0.7304585758094727,0.5357544119857411,0.9905739987071935,19.836050584980764,0.4
171,172969,0.03461240764713759,0,0.7544537260975155,0.6249765195285814,0.8850388725461106,18.70129646672121,0.48
172,173969,0.025209929557848447,0,0.7026724063232166,0.5306901952696897,0.9664469029014261,18.576662684046312,0.48
173,174969,0.039544788263709205,0,0.7940424509629238,0.6345546756859114,0.9468688393039395,18.699227189912687,0.36
174,175969,0.018653431849654505,0,0.6136379081655605,0.4391326314828678,0.8731701884028598,19.073615519867463,0.6
175,176969,0.027644359700265426,0,0.7078971788931185,0.5332903984022946,0.9369040611165544,19.18512620983797,0.42000000000000004
176,177969,0.023642174487879156,0,0.6590200205293847,0.49165259892771035,0.9683649165123409,18.342448637082175,0.36
177,178969,0.02413390204454781,0,0.6787875668984792,0.4909365389178967,0.90858367001015,19.429754537700894,0.42000000000000004
178,179969,0.02574043907535858,0,0.7128327494521419,0.5248494970163755,0.9433827550006563,20.167318107383757,0.45999999999999996
179,180969,0.025740213171936595,0,0.710718109610989,0.5196706802890761,0.9119498397967909,19.85136138964531,0.45999999999999996
180,181969,0.050675664982695,0,0.8302002116146834,0.683768395438877,0.9624463584985814,18.8678330374959,0.54
181,182969,0.03204114601689889,0,0.7540288416662965,0.5822566120536931,0.9770110158306875,19.600171763959157,0.52
182,183969,0.03332677359713191,0,0.756181960805934,0.5932747448964161,0.9371476966546479,17.389159916024383,0.56
183,184969,0.02939473578578516,0,0.7597324416808984,0.548452863299072,0.9631766536023979,21.700114492829158,0.42000000000000004
184,185969,0.030489695711267126,0,0.7621481283889981,0.5967976977860583,0.9262405180355776,21.247621911538587,0.54
185,186969,0.03813018403913236,0,0.7770583030567367,0.6155997193920988,0.9640978877588262,20.737259371215742,0.31999999999999995
186,187969,0.02658763366820333,0,0.7345904951011987,0.5310602441744919,0.9358487413847544,22.773128246847204,0.5
187,188969,0.02058735055425042,0,0.645885669809666,0.4641175000775822,0.9659904973494847,18.50824260276401,0.45999999999999996
188,189969,0.04061600722296147,0,0.8008165817499431,0.6297094081726098,0.9762585042059442,20.13639903204314,0.4
189,190969,0.025229276796900207,0,0.7008874159817812,0.510012475411975,0.9789827254119967,19.341912745471642,0.52
190,191969,0.02859267391335204,0,0.7268738137401206,0.546147724314064,0.9682761525394171,20.722329762908025,0.43999999999999995
191,192969,0.025591325519029033,0,0.6921927250089683,0.5094830724615641,0.9467963301653499,19.50053500346893,0.38
192,193969,0.022076696799056123,0,0.6595696344671594,0.47091283906392634,0.8616527020324545,18.960335723343427,0.42000000000000004
193,194969,0.030986637260396348,0,0.7494778961559231,0.5598145201460495,0.9385582457472602,21.127696410932227,0.24
194,195969,0.02435720748556133,0,0.6840967832513468,0.5243375285446744,0.9360332909279416,21.014869846767944,0.56
195,196969,0.017792059907471562,0,0.6218111170974874,0.4301766350803318,0.8174611443900232,20.501736728728492,0.62
196,197969,0.025749049198939382,0,0.6994079839059392,0.5106240777592981,0.9433516355427946,19.734860216569317,0.45999999999999996
197,198969,0.030296681703729407,0,0.7338524446697834,0.5641404471535671,0.9680989071046704,20.11908761265679,0.42000000000000004
198,199969,0.027204324974750296,0,0.7062275393934379,0.5450987286247323,0.9331494173667811,20.73680023599547,0.54
199,200969,0.028782647245931683,0,0.741475019936336,0.5442369376929406,0.9416842963448259,21.346710436432918,0.42000000000000004
200,201969,0.023020402553224014,0,0.6899562480409928,0.4856200485729298,0.8648792122198692,19.967759025452484,0.42000000000000004
201,202969,0.023326705132544975,0,0.7016960739767641,0.482357775520727,0.9272031979927311,20.523930901721318,0.56
202,203969,0.031348950569181085,0,0.7492443158916159,0.5667325974005355,0.9884367375441903,19.720419622518673,0.52
203,204969,0.04312253610011618,0,0.8051889748414405,0.6506433286331483,0.9691290829832069,18.812159288271403,0.36
204,205969,0.013952323718281489,0,0.579035345779404,0.36098949856934087,0.8251954273424558,20.07555495439301,0.4
205,206969,0.028508637769299343,0,0.7070621193206725,0.5426124469689695,0.9919695915381932,17.559651777867465,0.42000000000000004
206,207969,0.03947027228384344,0,0.7826617321948548,0.6223171713021465,0.9375977902677041,19.346409181907315,0.5800000000000001
207,208969,0.016293508051280305,0,0.6022178308974266,0.43268699074739564,0.791342297419251,20.272975285346735,0.48
208,209969,0.04028961946080247,0,0.7909599182058112,0.6180561745750147,0.9910791565541477,18.85985851937369,0.4
209,210969,0.04503833314750746,0,0.8204406074287698,0.6640435384016242,0.9620607301152286,20.92133735961205,0.48
210,211969,0.02447295518953036,0,0.6811608806866214,0.5024100443813879,0.938996490203971,19.55339035835717,0.48
211,212969,0.041351645851382866,0,0.8060730374469358,0.6458758747107499,0.9692469234155918,22.10257923219472,0.43999999999999995
212,213969,0.0287253900048403,0,0.7377148372529052,0.5511944722704855,0.9627724819562964,19.78898297130689,0.4
213,214969,0.016004454531769054,0,0.614158547683621,0.3934906644527541,0.9180894388538714,21.520532132828563,0.4
214,215969,0.04243120237021967,0,0.8030138715494184,0.6424118805829506,0.9784415440599982,20.702847179640457,0.5
215,216969,0.02425054094162544,0,0.6669636072141983,0.5126203964364366,0.9373605067325911,18.599079125215596,0.4
216,217969,0.025439272534566043,0,0.7065503817931442,0.5091517699281227,0.9297961917838338,20.762932485746855,0.4
217,218969,0.03159692645022724,0,0.7308103540557036,0.5708021328244637,0.9020375758301151,17.385124621545565,0.38
218,219969,0.0385284929700294,0,0.7987588270184608,0.6134457176708826,0.9654903711623749,21.57978266620055,0.42000000000000004
219,220969,0.029152797123618263,0,0.7147876691194164,0.5614855040386791,0.9716075622040116,19.249071724734844,0.48
220,221969,0.037389535242500924,0,0.7919414103245218,0.613258951496649,0.9233762162413197,21.056204397974344,0.33999999999999997
221,222969,0.0365807121801537,0,0.7916882245303686,0.6338822838342175,0.9277870533876504,20.846547539003744,0.4
222,223969,0.03399292440809901,0,0.7387427294723679,0.578712568089297,0.9246261322647381,18.51648780545994,0.45999999999999996
223,224969,0.027401257678463475,0,0.7432639599302385,0.537698887453246,0.9239426123511358,21.683044264194724,0.43999999999999995
224,225969,0.03049059113902708,0,0.7468917117448832,0.5714379204951079,0.9798728538516723,19.826358153434985,0.42000000000000004
225,226969,0.02776811184232122,0,0.7063494957550793,0.5638855696811919,0.9320694398923651,18.616488885685325,0.48
226,227969,0.037879676959534134,0,0.7905077553794354,0.6055081096379662,0.9692479563222548,21.069428027717805,0.52
227,228969,0.01634933745353162,0,0.6100655692679836,0.4166673734402626,0.8480857116873312,18.839111797350412,0.43999999999999995
228,229969,0.03183621591423713,0,0.751364397839114,0.5897085754745153,0.9858257040841127,18.25142944487771,0.42000000000000004
229,230969,0.0231279013749022,0,0.6939900160220621,0.5029035063545074,0.9161586832718387,21.755208707575804,0.5800000000000001
230,231969,0.03487425078979563,0,0.746558059042039,0.5987355483334602,0.9786042707181867,18.09791224632025,0.5
231,232969,0.0282772041160776,0,0.7140881163808014,0.535711034000418,0.9985423114813949,18.370424981331084,0.4
232,233969,0.032226176110038564,0,0.7378528836031891,0.5674211647516477,0.9439703058667132,17.79947174620356,0.4
233,234969,0.02627325193135489,0,0.7218688196034705,0.5623516902231436,0.9423644302153028,21.95879207018543,0.43999999999999995
234,235969,0.03734803471089743,0,0.780572834904276,0.6310382667758752,0.9979867622531328,18.889951591862168,0.42000000000000004
235,236969,0.021424283737987396,0,0.6799305581394777,0.4873648935223867,0.934948081288997,20.969095966815757,0.4
236,237969,0.037527544907923926,0,0.7874738952033499,0.6245252047864492,0.9691843280188513,19.270150784951223,0.31999999999999995
237,238969,0.03353029139013874,0,0.7718659120330349,0.5992341330552599,0.9542193753085579,20.464128181966906,0.42000000000000004
238,239969,0.031274272173071715,0,0.7362465387584548,0.5614799705914386,0.9588367204403639,20.026416296314498,0.54
239,240969,0.02359539406101633,0,0.696715000978926,0.49523808477868325,0.8660013044883209,21.16279402648739,0.43999999999999995
240,241969,0.022778880032076797,0,0.6608239845070824,0.4997851428592094,0.8815813176477514,17.714680400512453,0.42000000000000004
241,242969,0.03099716632199901,0,0.751151758399305,0.5699642670860188,0.9728211995092546,19.996272838585273,0.36
242,243969,0.0314105851395309,0,0.7274378768098169,0.5597123954754668,0.9904395718166672,18.021788085081216,0.33999999999999997
243,244969,0.028416940961900644,0,0.7528025978414168,0.5764148711827527,0.9684787343555986,20.726464976096494,0.43999999999999995
