rep,seed,sx2,trunc,lam_mean,lam_min,lam_max,meff_mean,cens
40,43821,0.020820037004523013,0,0.9148191839646406,0.7897385943801828,0.9749376093673078,128.37717307006508,0.33999999999999997
41,44821,0.02755847523684324,0,0.9346527030401621,0.8624137654532442,0.9778756276030006,119.82066109590527,0.31999999999999995
42,45821,0.021293486214023747,0,0.9222112507988744,0.7645973615489032,0.980005490086674,133.17458231188027,0.43999999999999995
43,46821,0.026454474868435433,0,0.9330254202115471,0.7851860051815815,0.9851191181722898,128.34418941414054,0.42000000000000004
44,47821,0.02262486009197417,0,0.9225679966532376,0.7870146740446274,0.9880435162267132,124.07156363551012,0.48
45,48821,0.026114539941790665,0,0.9389217229843017,0.8353424304104193,0.9947767922356608,135.75068914519647,0.43999999999999995
46,49821,0.019040019883851775,0,0.9224305080517097,0.827283387651109,0.9870981682810261,140.01807831585523,0.42000000000000004
47,50821,0.027532835448427564,0,0.9427205403993593,0.8351155573656424,0.9835544973001206,131.7968506151421,0.30000000000000004
48,51821,0.02663220361272744,0,0.9359010568376693,0.842376754740336,0.9853724210931627,128.5723039730574,0.52
49,52821,0.028262052622824052,0,0.9448925180023889,0.8861927109045565,0.986248581565544,137.63747866215505,0.38
50,53821,0.027604196704232916,0,0.9414081003955814,0.8229391339516585,0.9783234498742759,137.5465169973949,0.28
51,54821,0.029285088249012055,0,0.9447555998320909,0.8746846096325025,0.9949951847795911,134.74900206483,0.45999999999999996
52,55821,0.02547913409703764,0,0.9381633907510657,0.8420076893543726,0.9791192539549077,138.27328513423197,0.43999999999999995
53,56821,0.030714455629654015,0,0.9471606919521,0.8757673204573663,0.9836344513036828,135.42122711249232,0.45999999999999996
54,57821,0.026945132611259612,0,0.9404386229684221,0.8793352373470524,0.9953818044188322,133.4159766886536,0.42000000000000004
55,58821,0.026760859449956525,0,0.9422555501581056,0.8325586239940644,0.9883477249138719,143.71768709193265,0.43999999999999995
56,59821,0.03207577869075081,0,0.947366383720141,0.893016048825361,0.9729106239518341,125.21348769021579,0.42000000000000004
57,60821,0.03260150459593416,0,0.9506501032401254,0.7590956069911089,0.9936374712610269,135.54501232332134,0.42000000000000004
58,61821,0.026791207543437702,0,0.9388621559129224,0.8625943910927557,0.9834859226294806,134.22690900533397,0.42000000000000004
59,62821,0.026893738203427466,0,0.9353242354955232,0.8204801623663853,0.9911898609020613,125.95766000312337,0.33999999999999997
60,63821,0.034761835107463994,0,0.9465679117426372,0.8558788701883053,0.986070223104166,119.67153599943003,0.48
61,64821,0.03405839938136844,0,0.9539708430489467,0.8859485986806335,0.9830659586813184,130.8033132084126,0.42000000000000004
62,65821,0.023990055661903296,0,0.9297992610340965,0.8290459434662706,0.9820924785222986,133.60501725706712,0.43999999999999995
63,66821,0.019449073633887787,0,0.911928820388204,0.7976056142926015,0.978209399598434,130.2596444073627,0.48
64,67821,0.03364245627172647,0,0.9490929018231806,0.8827478026408924,0.9924296750810485,128.70078448700835,0.45999999999999996
65,68821,0.026894069532834,0,0.9356749709941918,0.8527107624047118,0.9873399345189544,126.85444086864489,0.52
66,69821,0.023983504897650304,0,0.9321954827066304,0.8279186402127754,0.9739248892899339,139.07890906413783,0.45999999999999996
67,70821,0.028408478519945136,0,0.9405234915520453,0.8353065071281768,0.9921130687430905,132.35270655048782,0.36
68,71821,0.031010325272221296,0,0.9469855435288462,0.8641156532532522,0.9866933624709817,128.6695682259429,0.48
69,72821,0.03453776684067364,0,0.9539629087837532,0.9085155737966846,0.9888590523592424,129.3253023939587,0.28
70,73821,0.028061713256720845,0,0.9352421574855054,0.8582316385740643,0.989707102288989,120.48203461512946,0.43999999999999995
71,74821,0.028478836529082112,0,0.9416417415678272,0.8635563563662177,0.9815321474676749,130.84025921952755,0.36
72,75821,0.041766211797630896,0,0.9646668650983016,0.9068596543509949,0.9924334289285659,142.5385396652882,0.42000000000000004
73,76821,0.03510005858706564,0,0.9547680017073026,0.8964828848797517,0.9934953938564003,127.27468298141602,0.42000000000000004
74,77821,0.015976420839865398,0,0.9016024219460145,0.7420000928863765,0.9816768548853783,135.50583621121197,0.48
75,78821,0.027660871300366145,0,0.9393781266040802,0.8348371503034976,0.9743654660060421,138.26963919114584,0.28
76,79821,0.02969285505353189,0,0.9426701161467708,0.8466823886393878,0.9931802361458894,124.86275278536272,0.38
77,80821,0.023440647991282683,0,0.9269445349637294,0.8296849385173092,0.977703082732254,129.56403563485287,0.52
78,81821,0.0327822938123265,0,0.9472006751220537,0.8814617280472951,0.9826919346695947,128.86926907965443,0.38
79,82821,0.02579845567835816,0,0.9278474665842553,0.8589177940319354,0.9738494443978944,126.08393676717176,0.48
80,83821,0.024226878251239512,0,0.9365292785634349,0.8637367373599695,0.9878000376455254,127.8767668888604,0.6
81,84821,0.03803362265647579,0,0.9604122035481896,0.9034734667246627,0.9945917821041758,140.466825735248,0.45999999999999996
82,85821,0.02331407836733973,0,0.9312516285181277,0.8162808938462328,0.9789219012469921,143.32662586936058,0.33999999999999997
83,86821,0.03430344431797022,0,0.9392655266883975,0.8354931750248986,0.9824695426467763,119.24729043696082,0.48
84,87821,0.02788930826806006,0,0.9405822242387808,0.883131727432949,0.9870964214936283,128.84322596515284,0.5
85,88821,0.030922477058917205,0,0.9429036309646845,0.883270700118442,0.9878347905828024,121.62974202765851,0.48
86,89821,0.02624913352262771,0,0.9359656270510165,0.8479923379894584,0.9736648773851388,136.2808899762373,0.42000000000000004
87,90821,0.02315511545392563,0,0.9273672439758154,0.7619590795038349,0.9746148486318025,139.11577277327626,0.43999999999999995
88,91821,0.025130129399262142,0,0.92866146052812,0.8285781536913024,0.987768007277865,131.48084882799327,0.42000000000000004
89,92821,0.02700855177291334,0,0.9269672525722966,0.8233317076469402,0.9778039480540515,119.00364334251086,0.48
90,93821,0.02584553834313983,0,0.9354586439917684,0.8670386765312419,0.98777605342594,129.44527364143718,0.43999999999999995
91,94821,0.030135358994179736,0,0.944316452024528,0.851956296506704,0.9862885055738713,133.65928733225678,0.48
92,95821,0.03142380880875507,0,0.9452504366105831,0.8725289978695457,0.9910819438257167,129.93267441866735,0.42000000000000004
93,96821,0.0251063946057486,0,0.9333152541146283,0.861242991367538,0.9901633573130418,127.09897231330484,0.45999999999999996
94,97821,0.02087583628844779,0,0.9234571827900511,0.8210183393264011,0.9804886075915893,129.9325390168933,0.38
95,98821,0.03176674983258499,0,0.9506221301871356,0.8784244470543505,0.9881909254876067,140.4233752031085,0.33999999999999997
96,99821,0.019700238524577765,0,0.9148137992349623,0.7790585290280998,0.9641278596299957,132.78072801777958,0.43999999999999995
97,100821,0.02604815116982328,0,0.9272631560078298,0.8361650124508448,0.98841962171502,126.38907242177926,0.43999999999999995
98,101821,0.02161251528296104,0,0.9284095662580897,0.8609914554694275,0.9722226208166335,135.7842210609163,0.5
99,102821,0.025507950269709586,0,0.9326969395010045,0.8261036595277277,0.988311089862769,123.57733842126181,0.56
100,103821,0.02535522715671924,0,0.9259942149997178,0.8314849804084741,0.9824602149042497,120.88068357649959,0.45999999999999996
101,104821,0.0292122986018405,0,0.9372529678010294,0.8572582439806026,0.9816420817402456,121.54531610848737,0.38
102,105821,0.03458569371024857,0,0.9523613980403499,0.8917324400467379,0.9918000570747507,124.85809047844988,0.48
103,106821,0.031803181094317096,0,0.9437300211893911,0.880046466326093,0.98467904279435,124.98505644294377,0.42000000000000004
104,107821,0.030721081733411235,0,0.9412227544341079,0.8408799388581286,0.9809719543812097,123.09371357600492,0.38
105,108821,0.03298406453864206,0,0.9447594044562835,0.8931819225116394,0.9791533197571257,125.47108969587754,0.42000000000000004
106,109821,0.025051053444333032,0,0.9376184008293424,0.8326350404824702,0.9837592582768779,148.54286346685538,0.42000000000000004
107,110821,0.02604393628240769,0,0.9382708033481901,0.8469791437946546,0.9862952193448892,139.45293647652554,0.43999999999999995
108,111821,0.02950951830694341,0,0.9477867608759064,0.8332782305479222,0.990062942136664,142.56963098341083,0.45999999999999996
109,112821,0.03285476218903442,0,0.9493293992417279,0.8392032697763607,0.9870505551191957,132.84690238688754,0.5
110,113821,0.03348828436191511,0,0.9463249771070249,0.8438337568153986,0.980198421889538,127.89951927185548,0.45999999999999996
111,114821,0.026632420067357433,0,0.9362536027248061,0.853848171139578,0.9778645182632724,131.3700729733335,0.4
112,115821,0.023103531847268155,0,0.9197124532473808,0.8211317814704961,0.9739582650130415,116.72808727364281,0.43999999999999995
113,116821,0.027896186553197536,0,0.9416902350615414,0.8666867965881346,0.984400508852917,135.22650435352836,0.4
114,117821,0.03379819408319076,0,0.9507503074502511,0.8056520087770863,0.9861228240263806,144.1906758790066,0.48
115,118821,0.02736241997737914,0,0.9393461188142238,0.8666959153891993,0.9858808477281529,126.85590810169334,0.5
116,119821,0.026778828895662087,0,0.9268492236500364,0.8439152147116532,0.9773155669524808,123.0348816681528,0.48
117,120821,0.027667808256051106,0,0.9369196072678508,0.8390390570435601,0.9799829435087652,132.41038995145954,0.48
118,121821,0.022714013932483436,0,0.9325121352532426,0.8211715639322705,0.9841259816486713,149.2083223791608,0.56
119,122821,0.04165253758787311,0,0.9594305842024464,0.9063500600063529,0.990816563788664,131.59006437835623,0.38
120,123821,0.034296157227031915,0,0.9554049434932207,0.8871656834374978,0.9933953103954328,135.67387182522964,0.52
121,124821,0.023067469658328555,0,0.9312320346475925,0.8381138473525928,0.9865273534610629,143.66365030197588,0.52
122,125821,0.02912491503361993,0,0.9465860452644549,0.8827359743024517,0.9905261248258846,139.042901303763,0.43999999999999995
123,126821,0.031413550632409984,0,0.9515371938680802,0.8595539918505972,0.9916126763183258,136.66170710058697,0.5
124,127821,0.03084056255299895,0,0.9426811430522742,0.8723533365709423,0.9753134083469447,127.34206848383663,0.45999999999999996
125,128821,0.03608627248692828,0,0.9472785315668497,0.8669933439292645,0.9917644257163889,125.79072203173887,0.42000000000000004
126,129821,0.0203646816224548,0,0.9172207157617613,0.8032177891013822,0.9696346126052109,131.6896641114981,0.38
127,130821,0.023484117854462656,0,0.9158636800038736,0.7761272265137791,0.9784397013580404,119.97738578846435,0.33999999999999997
128,131821,0.030363038754637587,0,0.9463831498574438,0.8414604443817527,0.9883867446592817,131.3398797775735,0.4
129,132821,0.032901555491859955,0,0.9501285622458501,0.8515810259661062,0.993580348806969,135.6721440086207,0.48
130,133821,0.025186009626261618,0,0.9322471947000516,0.7883131415568883,0.9833064359430524,129.2451046313937,0.48
131,134821,0.02367670768512031,0,0.9271895021841545,0.8534938948837161,0.9767134949236501,127.66907523015732,0.45999999999999996
132,135821,0.030906235772136408,0,0.9442899847669799,0.8028542494684023,0.9901342103617023,139.67602817385074,0.4
133,136821,0.028303040531419243,0,0.9401359123271813,0.8142332488264157,0.9829465300068355,128.8905953045172,0.42000000000000004
134,137821,0.032493304521907775,0,0.948376388946523,0.8595418338785755,0.9870763129485065,140.55933188723324,0.36
135,138821,0.03127231107699992,0,0.9472515423567599,0.8128183531675298,0.99310267960505,137.09593901229297,0.5
136,139821,0.027615292160572003,0,0.9361137617936304,0.792514357913725,0.984771913217654,127.87622757342298,0.54
137,140821,0.023870209219946304,0,0.9307143616869132,0.850384402001849,0.9795200580970918,135.95665611859013,0.43999999999999995
138,141821,0.026217252976543367,0,0.9304713243307043,0.8189603291030149,0.9797625676130496,131.12770967584865,0.33999999999999997
139,142821,0.03720051906922707,0,0.9486734656187455,0.8855912166438834,0.9889566048503681,119.94162871977085,0.42000000000000004
140,143821,0.03154410828990027,0,0.9461470006298295,0.8825669694003163,0.9852277538662716,129.7632781130357,0.31999999999999995
141,144821,0.026581637820785518,0,0.9374378254884668,0.8464685431924208,0.9803851329634526,132.98257296213964,0.36
142,145821,0.02306862876672915,0,0.9270732110026565,0.8460034444586733,0.9757977863443628,124.13901669099577,0.42000000000000004
143,146821,0.03126239557876003,0,0.9451627373592969,0.8834845327255949,0.9764538759220547,128.83195820245558,0.48
144,147821,0.03045174381213615,0,0.9471733176751401,0.8634718823613581,0.986408478041095,132.477588852971,0.45999999999999996
145,148821,0.024413608758553505,0,0.9325034246402844,0.8126769012821046,0.9844593390050213,124.25232454010406,0.5
146,149821,0.02803021548089256,0,0.9427781174741798,0.8184407645179359,0.9844835986460677,139.10066055047702,0.48
147,150821,0.025518010135464172,0,0.9374634522799877,0.8405635812635851,0.9835229344696542,137.6913148975207,0.48
148,151821,0.014661379435119267,0,0.8816413968689703,0.7231393505613253,0.9591817411162396,124.51768643988123,0.5
149,152821,0.031893781712526166,0,0.9436624228845041,0.880002263738847,0.9932258596846733,121.87855500146661,0.26
150,153821,0.023476521477819336,0,0.9316629414909943,0.840849745506555,0.9888810634101134,132.63461037397886,0.36
151,154821,0.026721058164845754,0,0.9294401276239392,0.8237034735405455,0.9675454308768993,128.03288625954684,0.42000000000000004
152,155821,0.03542069184984999,0,0.954718927457732,0.8753012656301428,0.9876756636046348,135.37918168716405,0.4
153,156821,0.03235795916941272,0,0.9496679068505134,0.8723799275722344,0.9886699056159568,133.95610796590708,0.43999999999999995
154,157821,0.017707313366947593,0,0.9023071469803996,0.7356939844317272,0.9776953021222862,130.12866862185186,0.45999999999999996
155,158821,0.03501221126187753,0,0.9520070820292631,0.9105985767178058,0.9841944419811111,128.0725469323112,0.42000000000000004
156,159821,0.0320658983340126,0,0.9528919586359257,0.9008573556616942,0.987840023694041,141.10627883972253,0.45999999999999996
157,160821,0.03519413578152294,0,0.9553489867923397,0.9152621020146829,0.9858244857530479,130.49827109144954,0.30000000000000004
158,161821,0.024374769764094948,0,0.9376605825805805,0.8328212953153193,0.9858046747711802,141.65082625757594,0.4
159,162821,0.03343270892700891,0,0.9506534956895725,0.8515639493766256,0.9911332155415656,142.1652900022933,0.4
160,163821,0.01896715628088058,0,0.9121601434065503,0.8332982915008073,0.9585245991484024,133.54664351892188,0.42000000000000004
161,164821,0.029357611401818272,0,0.9463445294804655,0.8832443906548886,0.9787867991985721,131.38599049165933,0.38
162,165821,0.023381996079122287,0,0.9188313657397467,0.7981745093054528,0.9790854750178555,121.78372214907678,0.43999999999999995
163,166821,0.034686913432621085,0,0.9535737067857023,0.8949677574161536,0.9872828993692585,132.4690077860886,0.48
164,167821,0.027520955872374738,0,0.9434377454155083,0.8556189612671129,0.9834094548974438,134.88156204592644,0.38
165,168821,0.02645171702601289,0,0.9364068783289272,0.8068694239640624,0.9879220530933857,138.38708355411046,0.36
166,169821,0.024136289472317135,0,0.9314627380716972,0.831175523433356,0.9758085038242487,133.66482662934123,0.48
167,170821,0.027415559876812656,0,0.9327488999953143,0.7648924562149036,0.9767262398526189,127.88270099190743,0.43999999999999995
168,171821,0.025666807929166254,0,0.9305456009905712,0.8354317341107548,0.9812857738977082,120.48342608186185,0.48
169,172821,0.02851707949869756,0,0.9380269523099042,0.8587482240942624,0.9871369791486584,128.00454217215554,0.45999999999999996
170,173821,0.02317543623091471,0,0.9244976468179993,0.7716581256559502,0.9805892867256722,136.43019034449654,0.38
171,174821,0.02992868577491266,0,0.9360567963932652,0.8666039529436531,0.9898383662828053,120.24361317385168,0.30000000000000004
172,175821,0.03596370242370736,0,0.951057752726578,0.8623855274313262,0.9970950353791878,132.3030636699026,0.56
173,176821,0.030069193878400385,0,0.9386209937139165,0.847971887882938,0.986526129685789,120.16901005824089,0.4
174,177821,0.02066610718481333,0,0.9136658665285486,0.7470758535375618,0.9677996701381996,125.04468257556735,0.43999999999999995
175,178821,0.027781337515618766,0,0.9421234284853053,0.8673195644908489,0.9826389882187933,142.59123628385262,0.36
176,179821,0.02701129630209414,0,0.9343334245495309,0.8388265094138507,0.9893072095818997,125.97748361324292,0.42000000000000004
177,180821,0.03501208558640517,0,0.9525656006759575,0.8760089929073867,0.989081233429907,121.84130807993046,0.5
178,181821,0.0294949030124096,0,0.9414707927881765,0.8760479549377156,0.9763790522449242,132.56518462969424,0.56
179,182821,0.01962366868554753,0,0.9145904287283669,0.776308190441519,0.9759171613471771,131.65034838985622,0.43999999999999995
180,183821,0.02561127403101025,0,0.9349823048409169,0.8592225832196312,0.9832084668490862,131.1691732768305,0.31999999999999995
181,184821,0.02004886976006208,0,0.9209477465168027,0.8167115368806455,0.9832339628207224,133.38435077313557,0.42000000000000004
182,185821,0.02383000701133027,0,0.9325633494812484,0.8470492794061252,0.9847432739426689,135.8379600721176,0.5
183,186821,0.026005412761756035,0,0.928865225212683,0.8488832976894848,0.9718971579646177,123.23916425161055,0.42000000000000004
184,187821,0.0160927041189805,0,0.8878869593627984,0.7654692868283132,0.9510319655223358,127.74087579311968,0.5
185,188821,0.022733752022922278,0,0.9281798374139304,0.8143509114406992,0.9923260610961092,145.16528954283143,0.43999999999999995
186,189821,0.029727119914093946,0,0.9398405085337123,0.8467577249610164,0.9815891141768087,122.93332220211023,0.5
187,190821,0.020639596531335964,0,0.9161868835548432,0.7599931570916866,0.96818882818269,129.2823138597688,0.42000000000000004
188,191821,0.02392798056361309,0,0.9349176337921122,0.8305925345021652,0.9844426351280646,142.4893085987401,0.38
189,192821,0.027055386329288972,0,0.940896675485306,0.8489803203994102,0.9802045529899797,137.4642856230173,0.42000000000000004
190,193821,0.024080248176295834,0,0.9325192220344637,0.8151127238760609,0.9765910032252363,134.04129180185092,0.38
191,194821,0.030711035975641086,0,0.9450904656368918,0.8647931536410125,0.9802589184004387,134.26710509740082,0.45999999999999996
192,195821,0.033916445651953384,0,0.9502703708854631,0.8921581857884204,0.9893179203722946,125.7714373326968,0.36
193,196821,0.025338178041187456,0,0.9336179784217917,0.8355927283419885,0.9887124981425489,132.86078393058818,0.5
194,197821,0.035561847927578084,0,0.9537536539502881,0.8852446769475201,0.9925491389252846,133.8647604963545,0.4
195,198821,0.042195393145965265,0,0.9610196342903076,0.9007618947178472,0.9910042100147662,130.4200024943335,0.42000000000000004
196,199821,0.01641148409279477,0,0.9016476553294926,0.7103415278559972,0.9610678854969477,133.15439506062415,0.4
197,200821,0.03018207250042551,0,0.9408475765542709,0.8820857626496094,0.9807957658224836,119.50554228727759,0.64
198,201821,0.036204618614043095,0,0.9554042802194921,0.8793736403751545,0.9927170077563451,139.41520358035407,0.31999999999999995
199,202821,0.02151200474896757,0,0.9237621684916596,0.8112321125122134,0.9793219380979136,140.13727065616257,0.33999999999999997
200,203821,0.03016616646534648,0,0.9406866413992999,0.8694107868033523,0.9838633068437053,129.69721446071478,0.31999999999999995
201,204821,0.018596583724111826,0,0.9092590575008104,0.7957516407982091,0.9668666244381615,127.0161642442765,0.45999999999999996
202,205821,0.02712939832474857,0,0.9328438735166746,0.8249220414183459,0.9848827605214179,127.27135258762638,0.43999999999999995
203,206821,0.03781241745509944,0,0.9554263301337056,0.8648541278212852,0.9898688440095494,139.26851593615075,0.45999999999999996
204,207821,0.025753438498007222,0,0.9350975911147053,0.8287686329616752,0.9926094221737161,131.451245089308,0.38
205,208821,0.030136691299813827,0,0.9477038037150719,0.88226811834212,0.9845549498429468,139.42675654947618,0.4
206,209821,0.024676748864965865,0,0.9291135874923612,0.7737889552638634,0.978899125155112,135.21454521208133,0.48
207,210821,0.026174236234903277,0,0.9344970990949001,0.8537654778774414,0.9770754589551305,129.80075249921936,0.43999999999999995
208,211821,0.02674404159362536,0,0.9324639578880606,0.7855661213893556,0.9887847759809745,129.62336125464046,0.48
209,212821,0.016402073072282586,0,0.888916864648263,0.7920701506308432,0.951634129991031,120.64699255911997,0.5
210,213821,0.025444946725366763,0,0.9374939722802296,0.8488590195326284,0.9784566009955237,133.59741937997626,0.4
211,214821,0.03417757047299046,0,0.942525958636672,0.8531833627904034,0.9876624955711437,123.42344357552821,0.38
212,215821,0.030407258415493955,0,0.9420033483380608,0.848331876295905,0.9848652102031651,132.02956231323162,0.48
213,216821,0.02372825986673851,0,0.9243523745346282,0.824585924543907,0.9804161543028345,122.8114776033859,0.30000000000000004
214,217821,0.027431775456984074,0,0.9398037506668194,0.8600450882747863,0.983689819312287,133.76630990116664,0.45999999999999996
215,218821,0.03374725018937088,0,0.9522339659134832,0.8798438407640282,0.992225764210467,128.94516320755068,0.5
216,219821,0.028309135503245045,0,0.9404869135792466,0.8529310761945338,0.9821169463206529,139.80110863426145,0.36
217,220821,0.022674618967767218,0,0.9269363907447032,0.8534767526464448,0.9722052475545904,131.06029244274828,0.4
218,221821,0.028040141917136004,0,0.9394931296376609,0.8753931547042344,0.9778565256750346,125.08869111770495,0.36
219,222821,0.032419252892454016,0,0.9503555163376012,0.8239450876359617,0.991928137513374,136.98435127731173,0.52
220,223821,0.029540079378999336,0,0.9429026293366048,0.8576759926765591,0.9959243380548813,135.45128635599548,0.48
221,224821,0.024853645314914907,0,0.9333938426697703,0.8572288987744611,0.9903120158758243,130.2976550961609,0.5
222,225821,0.022063642069330338,0,0.9273124387001116,0.8422048541819804,0.9866355145522474,132.23486093932922,0.4
223,226821,0.03115344774834105,0,0.9445950750189556,0.8537565986631651,0.9905389325985166,134.54294209943916,0.45999999999999996
224,227821,0.03390136687955848,0,0.9487248118704216,0.8701838056824132,0.9833059152544211,133.73546195130058,0.42000000000000004
225,228821,0.0334166867738591,0,0.9511938985064546,0.863704442354298,0.978230205335897,135.65269706469323,0.43999999999999995
226,229821,0.017839469769794176,0,0.9079699428208913,0.7907120828645594,0.9765588428580882,131.13265955467384,0.45999999999999996
227,230821,0.03312047310817296,0,0.9501803084433148,0.9010513556641314,0.9818901724546303,129.23805439203426,0.43999999999999995
228,231821,0.0334208150819629,0,0.9508004227881092,0.8664541284949346,0.985079394257815,136.3723516132976,0.43999999999999995
229,232821,0.03747294195876852,0,0.9589023051276064,0.878867373049222,0.9846466358771988,138.4983509255855,0.5
230,233821,0.01690303738021437,0,0.8944054382892229,0.7398872931744744,0.9558958000085473,130.6602668671733,0.56
231,234821,0.03071673986165596,0,0.9439647605072675,0.831695321596396,0.979539004854447,133.14643617497023,0.42000000000000004
232,235821,0.028427912912682193,0,0.9366260919393123,0.7768071318568968,0.981209906805627,134.62353661188655,0.42000000000000004
233,236821,0.03367665083484388,0,0.9491209868407943,0.8335565642371152,0.987406144636881,138.0620192436176,0.54
234,237821,0.033579579926668615,0,0.9452851581304708,0.8348797413379487,0.9803892612881373,122.92117960401112,0.45999999999999996
235,238821,0.03362441699281329,0,0.9494896353682444,0.887598664660282,0.9893129414213565,126.55102656238927,0.56
236,239821,0.03189961029575618,0,0.9490692151306732,0.8339548957985866,0.9941619235054153,135.4543825524008,0.36
237,240821,0.023569502883552786,0,0.9264268269478593,0.7766333330616817,0.9822792852306353,127.95223596568134,0.5
238,241821,0.024331882366117136,0,0.9334381528023951,0.8106603882014842,0.9836557796318158,138.69979150710412,0.42000000000000004
239,242821,0.031177333467201876,0,0.9550552986941425,0.8709127991374774,0.9880959661469918,138.72307127749093,0.43999999999999995
240,243821,0.032202037866701165,0,0.9527475046947355,0.9119878571922198,0.9878725572429994,138.27282452353808,0.43999999999999995
241,244821,0.02136444400357008,0,0.9094869514109354,0.7629285013698065,0.9813709069949984,119.03592271971789,0.42000000000000004
242,245821,0.03206001150190707,0,0.9536766190320743,0.899926373398291,0.988208045318824,137.75913517364344,0.45999999999999996
