rep,seed,method,beta_hat,se,ci_lo,ci_hi,p_val
5,8821,Naive,-0.8165050001975183,0.9652028649073304,-2.7082678531907654,1.0752578527957286,0.3975854718070161
5,8821,StdRC,-0.8564246474575676,1.0123924814953114,-2.840677449407511,1.1278281544923758,0.3975854718070163
5,8821,GRC,-0.862455150313975,1.0116769458147676,-2.8453055281003996,1.1203952274724494,0.3939363352007972
6,9821,Oracle,-3.615829749787612,1.7905086796261827,-7.125162275861296,-0.10649722371392834,0.043441223314437866
6,9821,Naive,-4.230009800316803,1.7524843552056661,-7.664816019989807,-0.7952035806437983,0.015790511161368453
6,9821,StdRC,-4.609689664809317,1.9097849417101949,-8.352799368778225,-0.8665799608404088,0.015790511161368453
6,9821,GRC,-4.547759897085696,1.8686525290959934,-8.210251553733528,-0.8852682404378629,0.014944929168976825
7,10821,Oracle,0.08187981438840482,1.1043494993585208,-2.082605430699135,2.246365059475945,0.940896579119684
7,10821,Naive,-1.6680730409058449,1.1711251303384338,-3.9634361177589517,0.6272900359472622,0.15434988397346636
7,10821,StdRC,-1.7868316627047636,1.2545034974856804,-4.245613336256231,0.671950010846704,0.15434988397346636
7,10821,GRC,-1.7424975576788035,1.2354190617379541,-4.163874424499459,0.6788793091418521,0.15840667315857715
8,11821,Oracle,-1.41239740344181,1.0230751546217736,-3.4175878599782332,0.592793053094613,0.16742007288440938
8,11821,Naive,-1.0849721385434115,0.9576618593986201,-2.961954892332368,0.7920106152455451,0.25724001579411326
8,11821,StdRC,-1.14072658858936,1.0068741003437491,-3.114163562229277,0.8327103850505566,0.2572400157941131
8,11821,GRC,-1.1406857732340232,0.9929719257506293,-3.0868749853646373,0.8055034388965909,0.250655229975966
9,12821,Oracle,-0.5230206053896176,1.217397769110311,-2.9090763877052357,1.8630351769260003,0.667470785781259
9,12821,Naive,-0.13110728525763532,1.1195633379043395,-2.3254111059615874,2.0631965354463166,0.9067762667689718
9,12821,StdRC,-0.13744097893540885,1.1736485950372124,-2.4377499557143802,2.1628679978435623,0.906776266768972
9,12821,GRC,-0.17375736149136442,1.1720503045989417,-2.4709337465744903,2.123419023591761,0.8821448648730279
10,13821,Oracle,0.3395021856941285,1.134875080570184,-1.884812099175424,2.563816470563681,0.7648227030487857
10,13821,Naive,0.3674212139769172,0.9898401825657752,-1.5726298943025543,2.3074723222563884,0.7104941874435027
10,13821,StdRC,0.3911791696152388,1.053844595625887,-1.674318283113677,2.4566766223441547,0.7104941874435031
10,13821,GRC,0.3643032052158175,1.0340465736138174,-1.6623908374043104,2.390997247835945,0.7246070535002128
11,14821,Oracle,-1.0839352549585513,1.0657450884237287,-3.1727572449695147,1.0048867350524124,0.3091210687876118
11,14821,Naive,-0.47997789421536474,0.9131664453038443,-2.2697512389013648,1.3097954504706353,0.5991527546245334
11,14821,StdRC,-0.49900857821994377,0.9493726587015897,-2.3597447971820964,1.3617276407422088,0.5991527546245333
11,14821,GRC,-0.5233451710255279,0.9477393011582916,-2.3808800680289393,1.3341897259778837,0.5808087835599616
12,15821,Oracle,-2.0890777553442117,1.2142797918300046,-4.469022414485815,0.29086690379739144,0.08535514939284859
12,15821,Naive,-2.422321407645997,1.2590640234687083,-4.890041547874759,0.04539873258276428,0.0543663094303226
12,15821,StdRC,-2.634334678698471,1.3692633889358612,-5.318041606362019,0.04937224896507697,0.0543663094303226
12,15821,GRC,-2.5819058270592445,1.356578890909184,-5.240751595428536,0.07693994131004711,0.05700821503914829
13,16821,Oracle,1.4336892667247254,1.5116820304004122,-1.5291530689364656,4.396531602385917,0.34292248326688307
13,16821,Naive,0.6914671668515813,1.3034629652577308,-1.8632733002353548,3.2462076339385173,0.5957759106776193
13,16821,StdRC,0.7488552781363561,1.411643485305256,-2.0179151120725427,3.5156256683452547,0.5957759106776193
13,16821,GRC,0.7320337195992662,1.4182672383149681,-2.047718987951157,3.5117864271496897,0.6057520691211076
14,17821,Oracle,-1.458995045514909,1.0637931070279434,-3.543991222291641,0.6260011312618232,0.1702183238027402
14,17821,Naive,-1.3237268093617844,1.0633914539679763,-3.407935760606701,0.760482141883132,0.21319935427013156
14,17821,StdRC,-1.3907723324000618,1.1172512350961465,-3.5805445148714017,0.798999850071278,0.2131993542701314
14,17821,GRC,-1.4085468515687851,1.1148922280279925,-3.5936954651472677,0.7766017620096974,0.20644803818154508
15,18821,Oracle,-1.8305991574358957,1.4497372991146416,-4.672032050744965,1.0108337358731734,0.20669307855951213
15,18821,Naive,-0.5633192180500471,1.515370930306319,-3.533391664669389,2.4067532285692943,0.7100887847843311
15,18821,StdRC,-0.6261443066896538,1.6843751289344582,-3.927458895856202,2.6751702824768944,0.7100887847843314
15,18821,GRC,-0.6456284588836656,1.6567088166522477,-3.892718072392043,2.6014611546247117,0.6967543642415615
16,19821,Oracle,0.05259572988720621,1.1775611119886353,-2.255381639205456,2.360573098979869,0.9643743569626875
16,19821,Naive,0.08937104515069476,1.04583717162572,-1.9604321449289517,2.139174235230341,0.9319004069464367
16,19821,StdRC,0.09407679967905579,1.100904816834607,-2.063656991723439,2.2518105910815502,0.9319004069464366
16,19821,GRC,0.09758524475089377,1.0946064876316637,-2.0478040482510553,2.242974537752843,0.9289619198129874
17,20821,Oracle,1.6855836567748081,1.1436893457585249,-0.5560062704140778,3.927173583963694,0.14053208111341642
17,20821,Naive,1.497997692841613,1.0782056606967403,-0.6152465700512117,3.611241955734438,0.16472841618269213
17,20821,StdRC,1.5755932059519586,1.1340561615887261,-0.6471160272076806,3.798302439111598,0.16472841618269232
17,20821,GRC,1.5857170754088177,1.1271994094885558,-0.623553170583568,3.7949873214012033,0.15949382164983483
18,21821,Oracle,-0.8782147948656542,1.1794732448499763,-3.1899398755002,1.433510285768892,0.45652432602394943
18,21821,Naive,-0.743674507596508,1.2270914069485488,-3.1487294709542466,1.6613804557612308,0.5444838457908326
18,21821,StdRC,-0.8155769705324494,1.3457332233693982,-3.453165621135466,1.822011680070567,0.5444838457908328
18,21821,GRC,-0.7741156438150404,1.3236001820747767,-3.368324330612261,1.82009304298218,0.5586444772943966
19,22821,Oracle,-0.041983777526224834,1.3294289552747343,-2.6476166498694145,2.563649094816965,0.9748067465035027
19,22821,Naive,-0.7113554719356161,1.2474800702980564,-3.1563714811513015,1.7336605372800693,0.5685190411578758
19,22821,StdRC,-0.7538216004226412,1.3219514858424284,-3.344798901983012,1.8371557011377297,0.5685190411578755
19,22821,GRC,-0.6526462908402378,1.3095593446299914,-3.2193354419328974,1.9140428602524215,0.6182226318513733
20,23821,Oracle,-0.7277707611141957,1.401281705686307,-3.474232436454213,2.0186909142258216,0.6035091751640309
20,23821,Naive,-0.8212077997266394,1.312659320927888,-3.3939727927161045,1.7515571932628258,0.5315732760889018
20,23821,StdRC,-0.8664823685786043,1.3850284397115928,-3.581088227977032,1.8481234908198234,0.5315732760889014
20,23821,GRC,-0.8292429562320541,1.370613333626854,-3.5155957268710694,1.8571098144069609,0.54516838523469
21,24821,Oracle,-1.002925953183647,1.1174185082205828,-3.1930259849544633,1.1871740785871694,0.36943172433711113
21,24821,Naive,-0.4333001126285435,1.0341310750333434,-2.4601597749875848,1.593559549730498,0.6752167032404071
21,24821,StdRC,-0.45860462300290283,1.0945238138163624,-2.6038318783043968,1.686622632298591,0.6752167032404068
21,24821,GRC,-0.44919789572215374,1.0903206855332035,-2.5861871709662543,1.687791379521947,0.6803489870686601
22,25821,Oracle,1.0415164813017521,1.5117611187763005,-1.9214808647277757,4.00451382733128,0.4908594542251272
22,25821,Naive,0.6351397176951361,1.3583923165503962,-2.0272602996195728,3.2975397350098445,0.640094111909286
22,25821,StdRC,0.6998037504226896,1.4966912179842928,-2.233657132803912,3.633264633649291,0.6400941119092862
22,25821,GRC,0.6511496746745653,1.473436472049781,-2.2367327440507636,3.539032093399894,0.6585428594741523
23,26821,Oracle,-2.3067238453759824,1.2962870944167848,-4.847399864056953,0.23395217330498852,0.07516023074621736
23,26821,Naive,-2.081492156656509,1.2185776710305873,-4.469860504241158,0.30687619092814034,0.08761175467505268
23,26821,StdRC,-2.218608899421105,1.2988505658973994,-4.764309229879476,0.3270914310372661,0.0876117546750525
23,26821,GRC,-2.2026799923844798,1.279846006531354,-4.711132070943348,0.30577208617438867,0.08524160619688732
24,27821,Oracle,-0.3401047555056099,1.350828096928138,-2.987679174789542,2.3074696637783223,0.801214975532212
24,27821,Naive,-0.6539853254400554,1.2190581706988217,-3.0432954350690276,1.7353247841889168,0.5916353576402794
24,27821,StdRC,-0.6983883131008637,1.3018273442654065,-3.2499230219504867,1.853146395748759,0.5916353576402794
24,27821,GRC,-0.6489753902365705,1.2873118702997164,-3.172060292894912,1.8741095124217708,0.6141684671020284
25,28821,Oracle,0.7444981233177684,1.194816588861844,-1.597299358982447,3.086295605617984,0.5332144613245179
25,28821,Naive,0.7719948258522995,1.1349658065082273,-1.4524972785882817,2.996486930292881,0.4963828056897519
25,28821,StdRC,0.8242491635288308,1.2117887132409522,-1.5508130712955706,3.1993113983532324,0.4963828056897519
25,28821,GRC,0.7897986533114855,1.1883978662863908,-1.5394183639140873,3.1190156705370584,0.5063120589071506
26,29821,Oracle,-2.3974540314491035,1.3493341339358291,-5.042100337073874,0.24719227417566714,0.0756063797553696
26,29821,Naive,-2.349262456116501,1.336291917326074,-4.968346486907581,0.2698215746745798,0.0787397086940879
26,29821,StdRC,-2.5400244924339166,1.4447999159108793,-5.371780292485738,0.29173130761790533,0.0787397086940879
26,29821,GRC,-2.52814277280945,1.4174526441867523,-5.306298905206553,0.2500133595876526,0.07449164122160674
27,30821,Oracle,0.7398619420461607,1.3994502569776421,-2.003010159785341,3.482734043877663,0.5970271658753235
27,30821,Naive,0.8149475323325558,1.2356479488559946,-1.606877944995984,3.236773009661096,0.5095551552841819
27,30821,StdRC,0.8627582979395055,1.3081400690374871,-1.7011491241077095,3.4266657199867203,0.5095551552841822
27,30821,GRC,0.8693473176377728,1.3051603986741502,-1.6887200578115,3.4274146930870457,0.5053569903089188
28,31821,Oracle,-1.2846020900503299,1.445214572868565,-4.117170602805155,1.5479664227044951,0.37407510247594244
28,31821,Naive,-0.5110359671483702,1.3148210616120939,-3.0880378940227935,2.0659659597260536,0.6975177648971944
28,31821,StdRC,-0.5463987953357503,1.4058044645189147,-3.30172491509844,2.2089273244269387,0.6975177648971944
28,31821,GRC,-0.5490800979673688,1.400636910361507,-3.2942779976933787,2.196117801758641,0.6950421616185567
29,32821,Oracle,-0.3284066722052767,1.4271536000576437,-3.1255763287249385,2.4687629843143855,0.8180039221072284
29,32821,Naive,-0.32627517930636846,1.424299349511867,-3.117850607553454,2.4653002489407174,0.818808547176103
29,32821,StdRC,-0.3498253509465227,1.5271036578851658,-3.3428935210608235,2.6432428191677784,0.8188085471761032
29,32821,GRC,-0.42595244361408696,1.5287266889210473,-3.4222016961045068,2.570296808876333,0.7805271174452434
30,33821,Oracle,-2.41233225460491,1.3039151239768279,-4.967958936496572,0.1432944272867518,0.06430368207461881
30,33821,Naive,-2.013364486835072,1.1488300020050892,-4.265029915124125,0.23830094145398117,0.07968190199000408
30,33821,StdRC,-2.120794183811855,1.2101296125824332,-4.492604641098833,0.25101627347512245,0.07968190199000408
30,33821,GRC,-2.1764217495157308,1.2096656093565956,-4.547322777191356,0.19447927815989496,0.07198817560108589
31,34821,Oracle,-2.8674007872580924,1.1880702287961207,-5.195975646802751,-0.5388259277134342,0.01580037275839208
31,34821,Naive,-2.7464268109027326,1.2311340476336263,-5.15940520440566,-0.3334484173998056,0.025693681414467276
31,34821,StdRC,-2.964639524327996,1.3289517284317753,-5.56933704924653,-0.3599419994094619,0.02569368141446735
31,34821,GRC,-2.9035826008675563,1.3103313357564284,-5.4717848267644165,-0.3353803749706956,0.026697337684411175
32,35821,Oracle,-0.4895368139232287,0.9590606492540162,-2.3692611454507015,1.3901875176042444,0.6097476973638691
32,35821,Naive,-0.4747817915443665,0.9297626549186041,-2.297083109355173,1.34751952626644,0.6095972939126497
32,35821,StdRC,-0.49869316172859707,0.9765881638601255,-2.412770790622544,1.4153844671653497,0.6095972939126502
32,35821,GRC,-0.5135554152048774,0.9699937213406018,-2.4147081742624383,1.3875973438526834,0.5964988695959694
33,36821,Oracle,-2.116025861025691,1.3499807623395272,-4.76193953503309,0.5298878129817086,0.1170098015612865
33,36821,Naive,-1.7848872149149586,1.2555009910966184,-4.245623940018674,0.6758495101887565,0.1551269031702319
33,36821,StdRC,-1.9236306095822397,1.3530939751559392,-4.575646068586015,0.7283848494215357,0.1551269031702319
33,36821,GRC,-1.881067674788095,1.3296994191257951,-4.4872306465384835,0.7250952969622939,0.15716928984343775
34,37821,Oracle,-1.5185744023848022,1.162645341121214,-3.797317397775667,0.7601685930060629,0.1915058833685612
34,37821,Naive,-1.7306872035221543,1.1746502798315446,-4.032959446421878,0.5715850393775694,0.14065296506493055
34,37821,StdRC,-1.827615010940003,1.2404370238920097,-4.2588269028583925,0.6035968809783867,0.14065296506493072
34,37821,GRC,-1.767714717389014,1.232119233149094,-4.182624039020348,0.6471946042423202,0.1513741651901458
35,38821,Oracle,-1.8476728038490007,1.4581558011990183,-4.705605658047223,1.010260050349222,0.20510884854040562
35,38821,Naive,-0.9543855532307983,1.2702641495363038,-3.4440575371743556,1.535286430712759,0.4524550309707377
35,38821,StdRC,-1.0134586581571565,1.3488890272240774,-3.6572325706576168,1.630315254343304,0.4524550309707379
35,38821,GRC,-0.967102290134518,1.3417786755459382,-3.5969401694284113,1.6627355891593756,0.4710563220076517
36,39821,Oracle,0.4818022633818316,1.215062174396227,-1.8996758374116998,2.863280364175363,0.6917179298126789
36,39821,Naive,0.6260628365160832,1.1213653267063965,-1.5717728173404453,2.8238984903726116,0.5766367597048099
36,39821,StdRC,0.6764165667104084,1.211555837653288,-1.6981892403492926,3.0510223737701097,0.5766367597048101
36,39821,GRC,0.7117017343455183,1.185170302164508,-1.6111893734433704,3.034592842134407,0.5481691438604563
37,40821,Oracle,-1.3792279640984237,1.3772705831038843,-4.0786287039485165,1.3201727757516688,0.3166232175919379
37,40821,Naive,-1.3726379654283194,1.358285511489326,-4.034828648669964,1.2895527178133255,0.3122239104375821
37,40821,StdRC,-1.46177395913109,1.4464894894121563,-4.296841262394649,1.3732933441324682,0.3122239104375823
37,40821,GRC,-1.4182265242329004,1.437122547334312,-4.234934958378611,1.3984819099128103,0.3237154493325807
38,41821,Oracle,-1.7606368085051656,1.2625045344516157,-4.23510022634884,0.7138266093385093,0.16314892645679738
38,41821,Naive,-1.7744820421931848,1.2382820143285047,-4.201470192980765,0.6525061085943955,0.15185231797981627
38,41821,StdRC,-1.8798112825003075,1.3117836338174187,-4.450859960291527,0.6912373952909114,0.1518523179798162
38,41821,GRC,-1.888948426954355,1.297297597023898,-4.431604994351551,0.6537081404428413,0.14537490721920032
39,42821,Oracle,-2.1020702085246055,1.6385776483586003,-5.313623385179799,1.1094829681305884,0.19954016939026326
39,42821,Naive,-2.2358123612352867,1.3773590643956584,-4.935386521230562,0.4637617987599887,0.10453376100955959
39,42821,StdRC,-2.3868213763300745,1.4703872806057836,-5.268727489643201,0.4950847369830518,0.10453376100955959
39,42821,GRC,-2.4074388137055167,1.4530481931024306,-5.255360939987282,0.44048331257624884,0.09755594092905992
40,43821,Oracle,-0.6693152291032948,1.2500775252286787,-3.1194221564344655,1.7807916982278762,0.5923601709086503
40,43821,Naive,-0.7532863226523988,1.2958815680498037,-3.2931675242593053,1.7865948789545079,0.5610432896513003
40,43821,StdRC,-0.8252617939240531,1.4197012681662438,-3.6078251483357318,1.9573015604876258,0.5610432896513008
40,43821,GRC,-0.8176095313045778,1.4028397159423265,-3.5671248506339377,1.9319057880247823,0.5600113660249415
41,44821,Oracle,0.2501954108638331,1.4548263926637208,-2.601211922515386,3.1016027442430527,0.863456295957271
41,44821,Naive,0.5144165566966815,1.2398648109652153,-1.915673818493703,2.944506931887066,0.6782170898447254
41,44821,StdRC,0.5509018220968489,1.327802876137305,-2.0515439937009674,3.153347637894665,0.6782170898447257
41,44821,GRC,0.4442847954429724,1.324710211103816,-2.152099508272959,3.040669099158904,0.7373364687456259
42,45821,Oracle,0.5524470346540299,1.3194622895745634,-2.033651531870874,3.1385456011789334,0.6754419467760986
42,45821,Naive,0.28148038151017685,1.207151712329119,-2.0844934985307524,2.6474542615511063,0.8156237291063733
42,45821,StdRC,0.30579489844497515,1.3114265132755407,-2.2645538359460238,2.8761436328359737,0.8156237291063728
42,45821,GRC,0.5017888146121042,1.3446063164262085,-2.133591138968332,3.1371687681925406,0.7090097042065417
43,46821,Oracle,-2.4276013535726695,1.3350844890404527,-5.044318868410017,0.18911616126467834,0.06901632172925701
43,46821,Naive,-2.8047933499427082,1.2496009711940597,-5.253966248529339,-0.3556204513560779,0.024796959037704257
43,46821,StdRC,-3.0111980258653888,1.3415590769479984,-5.640605499816265,-0.38179055191451283,0.024796959037704205
43,46821,GRC,-2.886688851307087,1.3011210365497594,-5.436839222472038,-0.3365384801421354,0.026512812904792526
44,47821,Oracle,-0.8734950052661138,1.4366921456641844,-3.6893598676394883,1.9423698571072605,0.5431938534750278
44,47821,Naive,-1.137774269623359,1.44594932168017,-3.9717828635866135,1.6962343243398954,0.43135791946936697
44,47821,StdRC,-1.2359342379168183,1.5706966844563204,-4.31444317008768,1.8425746942540433,0.43135791946936697
44,47821,GRC,-1.302165519494723,1.5525079682414733,-4.345025222959465,1.7406941839700185,0.4016098087616252
45,48821,Oracle,-0.5855825117703384,1.2953989640521855,-3.1245178269231184,1.9533528033824414,0.6512344029490769
45,48821,Naive,-0.83629727415913,1.2410662056815787,-3.2687423397248034,1.5961477914065432,0.5004042179373079
45,48821,StdRC,-0.8918055562851714,1.3234405661042352,-3.485701401528773,1.7020902889584302,0.5004042179373083
45,48821,GRC,-0.8745289775841164,1.3067270021367132,-3.4356668393980687,1.6866088842298357,0.5033350733077868
46,49821,Oracle,-1.4875730228791644,1.4467890268928332,-4.323227408816869,1.3480813630585404,0.303860782181321
46,49821,Naive,-2.09579004796866,1.3960879481095052,-4.832072145513714,0.6404920495763937,0.13330702185710624
46,49821,StdRC,-2.275746086209562,1.5159637230809357,-5.246980385317448,0.695488212898324,0.13330702185710522
46,49821,GRC,-2.2650849380664604,1.4874922598201283,-5.1805161945960085,0.6503463184630878,0.12782023724473912
47,50821,Oracle,-0.13411093084202147,1.0759492847393775,-2.242932778122833,1.9747109164387902,0.9008051662602728
47,50821,Naive,0.05657581136522597,1.0364251431926534,-1.9747801419641433,2.0879317646945954,0.9564671329321495
47,50821,StdRC,0.060064078358896364,1.100327498831355,-2.0965381905495977,2.2166663472673904,0.9564671329321492
47,50821,GRC,0.08666321358870785,1.0892163580757088,-2.0481616196115646,2.22148804678898,0.9365834416839438
48,51821,Oracle,-0.6562204713263212,1.1429329812867428,-2.8963279513913287,1.583887008738686,0.5658630446765103
48,51821,Naive,-0.6084095740537686,1.0935681094859142,-2.751763683287715,1.5349445351801778,0.5779697648403682
48,51821,StdRC,-0.6508924419314471,1.1699277058692983,-2.9439086099508414,1.6421237260879469,0.5779697648403681
48,51821,GRC,-0.5964599693595988,1.1515384902877437,-2.853433937135203,1.6605139984160058,0.6044806685309672
49,52821,Oracle,-3.3577638431686125,1.2779007772402569,-5.862403342375258,-0.8531243439619667,0.008599910486644073
49,52821,Naive,-2.1527849534139514,1.1479659183600097,-4.402756808879019,0.0971869020511158,0.06075092838198029
49,52821,StdRC,-2.279921999958174,1.2157613552252975,-4.662770469995364,0.10292647007901623,0.06075092838198026
49,52821,GRC,-2.2388440168939927,1.2059673577276602,-4.602496604571138,0.124808570783153,0.06338638313791409
50,53821,Oracle,-0.4975842434696539,1.0829046145091221,-2.6200382865997645,1.6248697996604564,0.645882064906415
50,53821,Naive,-0.3504783227789414,1.066707432929619,-2.44118647336217,1.740229827804287,0.7424876281603758
50,53821,StdRC,-0.3726798224426621,1.1342793858130298,-2.595826567042413,1.8504669221570889,0.7424876281603761
50,53821,GRC,-0.3419768249724267,1.12268514264207,-2.5423992705290974,1.8584456205842441,0.7606661178236975
51,54821,Oracle,-2.6501548195632645,1.2559969382777236,-5.11186358328018,-0.18844605584634877,0.034858268108373336
51,54821,Naive,-2.787749934736616,1.2771993246361655,-5.291014612102381,-0.28448525737085095,0.029057507856669086
51,54821,StdRC,-2.9528141593705577,1.35282300723307,-5.6042985310045434,-0.3013297877365715,0.02905750785666912
51,54821,GRC,-2.934863209103685,1.3498324606702032,-5.580486217180362,-0.28924020102700787,0.02968692230114263
52,55821,Oracle,-1.4354895526598948,1.236977539935121,-3.8599209806176886,0.9889418752978991,0.245852821058344
52,55821,Naive,-0.7788432946996131,1.1530176133925703,-3.0387162904893783,1.4810297010901523,0.49936922491003477
52,55821,StdRC,-0.8311053893906594,1.2303876262072877,-3.2426208237806735,1.580410044999355,0.4993692249100343
52,55821,GRC,-0.8189232983245587,1.2163945857937575,-3.20301287746984,1.5651662808207227,0.5007957639068972
53,56821,Oracle,-1.953444154166688,1.2262276747563858,-4.356806233535499,0.4499179252021235,0.11114858018867607
53,56821,Naive,-2.1589556575116493,1.139226956944838,-4.3917994633406945,0.07388814831739632,0.05807838131210924
53,56821,StdRC,-2.2807469161344796,1.2034931610517285,-4.639550167436131,0.07805633516717148,0.05807838131210933
53,56821,GRC,-2.3166734853205933,1.1948980735674255,-4.658630674709039,0.025283704067852852,0.05252517619162944
54,57821,Oracle,-0.05494466002253059,1.2455124375261784,-2.4961041798705343,2.386214859825473,0.9648134536783197
54,57821,Naive,0.6112174824612466,1.1494521812003804,-1.6416673946425073,2.864102359565001,0.5949013955934908
54,57821,StdRC,0.6504270351005849,1.2231894467375057,-1.7469802267744012,3.0478342969755707,0.5949013955934906
54,57821,GRC,0.6341220816488311,1.2142058371083675,-1.7456776289018767,3.0139217921995387,0.601494509386451
55,58821,Oracle,-0.4884618349681018,1.2028686134309596,-2.8460409954264154,1.8691173254902118,0.6846832411312531
55,58821,Naive,-0.1580036627989601,1.0972606308789585,-2.308594980975417,1.992587655377497,0.8855018139961842
55,58821,StdRC,-0.16781331260822216,1.165384004399153,-2.45192398938963,2.1162973641731857,0.8855018139961841
55,58821,GRC,-0.13553747610723454,1.1538804453875449,-2.397101591531859,2.1260266393173906,0.9064937002115987
56,59821,Oracle,-0.6175837451183676,1.253770992942757,-3.0749297361471934,1.8397622459104581,0.6223086895485548
56,59821,Naive,-0.20416479260858222,1.184223857506756,-2.525200902954917,2.1168713177377523,0.8631200188767978
56,59821,StdRC,-0.2155716880780341,1.2503876538323484,-2.6662864563029736,2.235143080146905,0.863120018876798
56,59821,GRC,-0.24013917453869194,1.2545097664525549,-2.698933135039454,2.21865478596207,0.8481959806249454
57,60821,Oracle,0.3672544818520581,0.9429943074913651,-1.480980398457307,2.215489362161423,0.6969390957899236
57,60821,Naive,0.016506531217241247,0.9188403131334641,-1.7843873900678542,1.8174004525023366,0.9856671525393847
57,60821,StdRC,0.017389548870577694,0.967993718316906,-1.879843276291568,1.9146223740327235,0.9856671525393849
57,60821,GRC,0.02973744835429415,0.9515092398050263,-1.8351863926206429,1.8946612893292314,0.9750678312464615
58,61821,Oracle,-2.4456856072961903,1.1656215567509152,-4.730261878131495,-0.161109336460886,0.03588911362768278
58,61821,Naive,-2.392571660803664,1.1246551593113732,-4.5968552680811126,-0.18828805352621591,0.03338831820830656
58,61821,StdRC,-2.5504264983089824,1.198856597174673,-4.9001422513995845,-0.20071074521837984,0.03338831820830656
58,61821,GRC,-2.518530061748098,1.1800253886480123,-4.8313373243410815,-0.20572279915511382,0.03281810131283573
59,62821,Oracle,0.4972193825235526,1.2427842308260917,-1.9385929504499004,2.933031715497006,0.689093880194136
59,62821,Naive,0.2721081093949283,1.1079862137686547,-1.8995049649585323,2.443721183748389,0.8060011856051608
59,62821,StdRC,0.29139295105558444,1.1865113953306143,-2.0341266510387856,2.616912553149955,0.8060011856051608
59,62821,GRC,0.21695422606189657,1.1769067612705288,-2.089740639190019,2.5236490913138123,0.8537445807625894
60,63821,Oracle,-1.797700833627807,1.3399936285154186,-4.424040085031172,0.8286384177755579,0.17973410748591712
60,63821,Naive,-1.5301914052220544,1.3395252090742942,-4.155612571391157,1.0952297609470483,0.2533132858937326
60,63821,StdRC,-1.618206313983584,1.4165732101662436,-4.39463878737371,1.158226159406542,0.253313285893732
60,63821,GRC,-1.631321312532155,1.3973800685557953,-4.370135919615626,1.1074932945513156,0.24304314576885555
61,64821,Oracle,-1.731018936519472,1.271191831875687,-4.222509144437314,0.7604712713983699,0.1732833872537261
61,64821,Naive,-2.047356146645538,1.2523121935409394,-4.5018429433861336,0.4071306500950569,0.10207822628538629
61,64821,StdRC,-2.147259326573384,1.3134202575200087,-4.721515727877923,0.426997074731156,0.1020782262853863
61,64821,GRC,-2.1503096431729247,1.3064382327092443,-4.710881527309201,0.4102622409633523,0.09977757857354455
62,65821,Oracle,-2.8559455749921505,1.2979558492645946,-5.399892293073855,-0.3119988569104457,0.02778270476558628
62,65821,Naive,-2.495479631427764,1.2249084710554532,-4.896256119054476,-0.09470314380105238,0.04162214611448302
62,65821,StdRC,-2.6875273666060524,1.319175278407557,-5.273063401580463,-0.10199133163164209,0.04162214611448302
62,65821,GRC,-2.6038894831271295,1.2761990590072072,-5.105193675885163,-0.10258529036909625,0.041315732896823436
