rep,seed,sx2,trunc,lam_mean,lam_min,lam_max,meff_mean,cens
187,191345,0.02910128177674015,0,0.798832541106156,0.6343072267973489,0.9169655035097973,28.31849014848121,0.56
188,192345,0.03482820256821732,0,0.8258443532361405,0.5476927912051466,0.9587832705843521,29.37377637686781,0.43999999999999995
189,193345,0.030016710691586457,0,0.8021380671303495,0.5635178333209744,0.9264050187552377,29.048250173164185,0.45999999999999996
190,194345,0.0223695717658016,0,0.7457241780397255,0.4763747426212704,0.9434246556053129,28.459891209208262,0.48
191,195345,0.02295536345251346,0,0.7588806203144016,0.4953095045277308,0.9703103373862633,28.969666990893188,0.5
192,196345,0.03037254584761409,0,0.8156682435040572,0.565131513414795,0.9587216480324555,30.20756770021304,0.36
193,197345,0.02528791196985066,0,0.7711006379642015,0.578269603776345,0.9746157715993757,28.095757550952243,0.45999999999999996
194,198345,0.024736069915087398,0,0.7502816173919342,0.5629647217529222,0.919517030011691,26.36135743077042,0.4
195,199345,0.03139249856095147,0,0.8073597911624149,0.5642390357181459,0.9595023976615253,29.160144536591634,0.4
196,200345,0.028744298987988602,0,0.8084299995590911,0.5123839746234821,0.9512115343525396,29.17953193971428,0.4
197,201345,0.037666932306120615,0,0.8299438229357251,0.6183657680086966,0.9584331359115075,27.879104546479976,0.4
198,202345,0.03399449438502921,0,0.8249472770775186,0.6311861833323845,0.9568178708554744,28.982260636766135,0.42000000000000004
199,203345,0.030940397553374584,0,0.8010518575974329,0.640352277722652,0.977030896127797,25.447585256382943,0.42000000000000004
200,204345,0.04191777028744751,0,0.848224297194072,0.7326613978878244,0.9521713420673078,26.072049881235,0.4
201,205345,0.017681220091788283,0,0.6943697287780103,0.4542313322997594,0.9271728464011337,29.03895491136675,0.52
202,206345,0.03008971070970995,0,0.795094258088594,0.5954932195687309,0.9932045386042999,27.87346989873601,0.45999999999999996
203,207345,0.03215687381274786,0,0.799344859700605,0.6227543828374424,0.9747821472157334,26.900731119174505,0.36
204,208345,0.033282952696145035,0,0.7968973786230648,0.6068503444261182,0.9591125888626516,26.43094255511903,0.36
205,209345,0.04001303955183763,0,0.8426731793220245,0.6775112749726748,0.9736481230207235,26.671634518735317,0.36
206,210345,0.020963206746642853,0,0.7146980743454092,0.444604427943524,0.9007705089412436,28.238373886683807,0.4
207,211345,0.035250041634987045,0,0.8090600274547913,0.5038797393984223,0.9314004290901483,28.039390918111952,0.48
208,212345,0.0314974296527393,0,0.800412484322556,0.4379987318620925,0.9873065174192213,26.71493456241933,0.43999999999999995
209,213345,0.032769675112601634,0,0.8223087681551762,0.634641464305017,0.971755360076773,28.757509136027217,0.45999999999999996
210,214345,0.026438887675025575,0,0.7518619591913007,0.516048120630067,0.9204035527915948,25.280056780293354,0.42000000000000004
211,215345,0.025050074241476677,0,0.7583660883313155,0.470966526066876,0.9760809249541037,27.65790795773677,0.42000000000000004
212,216345,0.03381036283460352,0,0.8056087654427314,0.6630798221688499,0.9522372033457408,26.382600995767998,0.33999999999999997
213,217345,0.026963391530046964,0,0.7880673489246712,0.5946002130861778,0.9630706391533809,28.439725870208076,0.42000000000000004
214,218345,0.03720051434794283,0,0.8285387698078437,0.5655376536624954,0.9618663418725365,28.012633880832347,0.45999999999999996
215,219345,0.028325403230567855,0,0.7892532003171224,0.5786776005045874,0.9182553227909876,29.417124434658295,0.5
216,220345,0.028728479789248397,0,0.7767833024961317,0.5484368328648158,0.9658845806583125,25.94934284641658,0.45999999999999996
217,221345,0.03317200118974267,0,0.8182166599455495,0.6040001030441583,0.9421101211516311,27.266729353423376,0.56
218,222345,0.03296000389201234,0,0.8157443739147111,0.5331751840808586,0.9267238948408523,28.577326146162335,0.45999999999999996
219,223345,0.03438382182171035,0,0.8023984887183251,0.5415722581482881,0.9646061893923684,24.845217722168062,0.38
220,224345,0.043166590968265584,0,0.8388981000998562,0.6880585462206337,0.987185123191361,26.273201330725964,0.42000000000000004
221,225345,0.026585793776681757,0,0.7583287435410807,0.4577716081669209,0.9553167737111611,27.543564399780152,0.33999999999999997
222,226345,0.034829444193057654,0,0.8052254497065531,0.6324059360364616,0.9373399172005589,25.277522943609032,0.36
223,227345,0.03553846845179691,0,0.8275856964809202,0.672997823999299,0.9603886527561963,27.8564818942181,0.45999999999999996
224,228345,0.02856879347949745,0,0.7726586586075332,0.5094367623757954,0.9727747257763777,27.332545546263347,0.42000000000000004
225,229345,0.032893884108279696,0,0.7992720996218643,0.5833000963522846,0.9760791999746041,25.978077648675725,0.43999999999999995
226,230345,0.022771679924007276,0,0.7417137507336864,0.41755644082240767,0.9100331016355491,27.56757849451459,0.42000000000000004
227,231345,0.038281657947943026,0,0.8295869034050477,0.6761886381429965,0.9882406651234958,28.267927014517195,0.36
228,232345,0.03362640783772827,0,0.7862861925133678,0.49049585378453464,0.9679124612519722,24.64225537910376,0.4
229,233345,0.03821698575324331,0,0.8332245180749775,0.6901185302931487,0.9634407960243678,28.559477384288808,0.52
230,234345,0.04809230643909907,0,0.8670419063985852,0.6817418858194111,0.9518627954442859,26.887632412332508,0.56
231,235345,0.03286974342219238,0,0.815103409697771,0.6537624912112581,0.9907896285064212,28.537389993924066,0.36
232,236345,0.02576711224392607,0,0.7592604359115781,0.568474717310815,0.982116835538587,25.720059130516688,0.28
233,237345,0.04284651385262232,0,0.846322469113733,0.6932451668954662,0.9906984130437466,25.57284196307075,0.42000000000000004
234,238345,0.03374053612750079,0,0.8145559344493084,0.6467285577250407,0.9895220550540857,27.778967578132082,0.42000000000000004
235,239345,0.036339784742398455,0,0.8282266683859943,0.5776954911287502,0.9780472779812776,28.676016753726966,0.52
236,240345,0.03683247183654034,0,0.816527058444636,0.688835900397353,0.9707397223635682,25.903911056017296,0.56
237,241345,0.04559712704403498,0,0.8554405960447685,0.6061441804758492,0.9599367148331691,28.700638741193842,0.4
238,242345,0.03984152202324902,0,0.8379280696371204,0.7329110545576313,0.9545084811689795,26.07788536171313,0.38
239,243345,0.03149175486730631,0,0.7994781409380561,0.5791262653338165,0.9655011890804137,29.108522822198328,0.56
240,244345,0.03989312309676432,0,0.8266039854034962,0.6557958260365924,0.9838001537956126,26.948039305829433,0.45999999999999996
241,245345,0.02626731421885265,0,0.7806201125900017,0.5739912490891822,0.9745440650586454,27.568175927283537,0.43999999999999995
242,246345,0.040848893773452084,0,0.842327070733795,0.6947838127285167,0.9964406569368783,28.64610463954102,0.48
243,247345,0.028744418471408135,0,0.795249822920573,0.6384078823213749,0.9564564370778419,29.869388099345024,0.48
244,248345,0.026318368204230995,0,0.769836917459144,0.5814183256421908,0.9455200404596515,26.86134643404945,0.56
245,249345,0.036539420046259256,0,0.8276689984416372,0.6186567095223918,0.9536831220362353,27.657092531735557,0.45999999999999996
246,250345,0.03574356523155289,0,0.8254689214716757,0.6863253020984378,0.9704148338880031,28.464255111269594,0.43999999999999995
247,251345,0.04274266538827136,0,0.8498942620571615,0.7232570707879806,0.9731324652727252,27.514885935573552,0.48
248,252345,0.018920568609737537,0,0.7031583819142854,0.35730044452161247,0.9397779672617838,26.756224782896606,0.52
249,253345,0.04177774585038685,0,0.836599612487704,0.6259581903566688,0.9914707676450916,26.92192090508363,0.42000000000000004
250,254345,0.023692286230893526,0,0.7433684329638074,0.530991259940732,0.8918613872866273,27.092102249381472,0.45999999999999996
251,255345,0.029658033261465103,0,0.7975243258232625,0.6148840211011379,0.9237926590894304,27.951025593758903,0.33999999999999997
252,256345,0.026966020848658387,0,0.7836091811820411,0.5525118849943228,0.9999996291630734,27.60370259634642,0.48
253,257345,0.022501666680777348,0,0.7411473644624933,0.5446475432408309,0.905630410434639,29.111826063033256,0.42000000000000004
