rep,method,beta,ci_lo,ci_hi,p,div
31,GRC,0.5012338186859897,-1.6412878729357785,2.643755510307758,0.646575146888443,0
31,Bayesian,-0.675292472198904,-2.299481345,0.7989166952500008,0.3925,0
32,Oracle,-5.244612683945729,-8.764499889883789,-1.7247254780076697,0.0034965460709589285,0
32,Naive,-4.372252651731039,-7.002280150352364,-1.7422251531097142,0.0011207597306256405,0
32,StdRC,-5.458908421141803,-8.742588574980646,-2.1752282673029613,0.0011207597306256405,0
32,GRC,-5.23364495017125,-8.278075453446853,-2.1892144468956465,0.0007534535657731001,0
32,Bayesian,-2.72886527759825,-4.516823319999999,-1.0686791199999999,0.001,0
33,Oracle,-0.978627819906169,-3.6420681933746533,1.684812553562315,0.471432946501778,0
33,Naive,-0.12272923400381136,-1.9578210351044043,1.7123625670967817,0.8957115717665841,0
33,StdRC,-0.15781940758827748,-2.517592148537732,2.2019533333611774,0.8957115717665842,0
33,GRC,-0.3286733071010742,-2.573365932768509,1.9160193185663608,0.7741256028160228,0
33,Bayesian,-0.5087280017277624,-2.0798871025,0.9260109567500011,0.5325,0
34,Oracle,-0.5139371896768078,-3.0502181531192014,2.0223437737655856,0.6912526649078884,0
34,Naive,-0.1566778401392297,-1.921364202510425,1.6080085222319656,0.8618532166414914,0
34,StdRC,-0.19624683502412055,-2.406604809820227,2.014111139771986,0.8618532166414916,0
34,GRC,-0.16158524452740003,-2.174292564606704,1.8511220755519038,0.8749683264486188,0
34,Bayesian,-0.596155700564455,-2.1163884874999996,0.8692710985000002,0.429,0
35,Oracle,-3.79344996199609,-6.687028795406404,-0.8998711285857763,0.010184798323764212,0
35,Naive,-2.6554962152322745,-4.850588051433128,-0.46040437903142095,0.017737534192338474,0
35,StdRC,-3.3953379883528245,-6.201999378651209,-0.5886765980544402,0.017737534192338433,0
35,GRC,-3.2450051899105663,-5.871354004064499,-0.6186563757566335,0.01545029285452449,0
35,Bayesian,-2.28880047838075,-4.157817955,-0.6486453472499999,0.0065,0
36,Oracle,-0.8364045496916904,-3.4038760623192994,1.7310669629359188,0.5231502226453892,0
36,Naive,0.22149647871581846,-1.6038534160840645,2.0468463735157014,0.8120120336027412,0
36,StdRC,0.2911352173240629,-2.108106709211663,2.6903771438597888,0.8120120336027414,0
36,GRC,-0.05670335027581502,-2.322338811620161,2.2089321110685307,0.9608769504926649,0
36,Bayesian,-0.5612188933900725,-2.2888073075,1.0674721625000005,0.5125,0
37,Oracle,-0.9761044932462999,-3.4279355892264123,1.4757266027338123,0.43522250986486233,0
37,Naive,-0.08881875145436088,-1.7793912451240448,1.6017537422153232,0.9179852296236849,0
37,StdRC,-0.11913897564207311,-2.386825380218101,2.1485474289339543,0.917985229623685,0
